Label,Review
0,uccello ti st ix turn b ugh u ix pig ta fi pihex  flam 
1,freeze 3rd trip app froze 3rd out luklckaly almost straight shot back end point still got good idea distance traveled think take stand alone gpsr walk wile 
1,package signature invalid froyo mobile version installed  issue reported long ago 2 month nt even able reupload validly signed apk  assume app abandoned 
0,useful useful app map recording 
0,excellent work 
0,like best app 
0,good hell ya 
1,great last update use share gps apps  loses gps signal half way route  suck prefer calculate keep data   please fix app google 
0,samsung galaxy personally  lyk highly recommended 
1,bad update package signed correctly 
0,great app  use hike hunt  simple fun 
0,gud gud 
0,fantastic app  fantastic app  use sternwheel boat track everything  good test various change wheel thing 
1,cant install  
1,nt record track latest update nt record 13 run  please fix 
1,ca nt install packet signature valid 
1,get charged data mytracks pull map data even though look phone get hit data charge  possible turn map 
0,great app 
0,work correctly gionee e3 mtk 6589 work correctly mtk 6589 chip 
0,k k 
0,3rd class app ever seen force close  
0,excellent 
1,good runing track endomondo pro parallel every time go walkinghiking bikeingboth minus plus  minus track isevery time stop somewhere spot placegps drift away spot50 meter left right around mei would like gps stay spotnot move jump around im stay stillendomondo gps still im staying spot place  fix isue number 1 app track activity 
0,google set better app nt need install google play service google set run 
1,keep stall force close galaxy 
1,great start real time share google plus friend would great  also ability restart accidently hit stop button  would also nice calculate calorie burned 
1,good last version device ran nice whereas current version even track location  supported google map  like navigation system google map 
0,gr8 app great application 
0,fu vf 
0,super prety good 
0,amaze application hail wonderful app thank another procedure execute provide offering google almighty god  give jogging track instead blood sacrifice proceed commit every evening  hail godgle 
0,awesome give try 
0,good good 
0,goodddddddddddeed 
1,problem gmail psw changed pls fix  great app 
0,last google phone ever 
1,need work error track 
1,bad tryed two time downldwhen complet eror comingpackge signed 
0,new go use first time 
0,good application enhanced 
0,nice app mst use 
0,samsung galaxy s4 nice app  would rate 10 star could 
0,awesome app come handy u want save track 
1,mytracks  offline map  win saw article get mytracks work offline map downloaded google map  tried  work helpful running overseas data connection 
1,micromax a88 music 42 job good apps google play  track best apps android market  new map view  like app  received apps google play store  good improve online radio service  hope every moment improved update fm radio service  country available fm radio chanel  internet radio service ca nt find one country  hopeless country secession     bokul pabna bd 
0,great simple use work well 
0,useless 
0,useful architect measure approximate area plot  app 
0,timo app fcil de usar e eficiente no registros da minhas caminhadas e gratiisssss 
0,5 perfect 
0,love google best app style record adventure 
0,great track bike ride great track bike ride 
1,wished sort calorie meter 
1,great longer update older phone 
1,cant install app 
0,micromax fun book talk p362 tablet4gandroid 44wifi dual core hotspot good 
1,install latest version htc desire latest version install crash  package signed incorrectly   please fix 
1,wont open wont work due playservice framework thing  annoying 
0,great track holiday trip 
1,cool far app great runbike wherever want change route however please every step charted  end see long along far traveled  useful metric also visible include path elevation change average speed 
0,nice app nice fast app well designed 
0,tell fast go pretty f    ing sweet love 
0,much better use test popular tracker see liked best  happened stumble upon mytracks thought would give try well  downloaded opened knew would like  tried day uninstalled others  clean easy use everything others better  goto tracker  one installed phone 
1,good app suggestion  perhaps include way input weight height gender type activity use calculate many calorie person burned  think would put icing cake app 
1,great app  great  auto detection walk  biking work yet  wish able turn google bike layer well  plz 
0,hi hi 
0,great horseback riding used see many mile rode route took  great 
0,good app 
1,gps work anymore wo nt locate phone 
0,great app 
1,awesome app good app accurate helpful include calorie counter 
1,track bad 
0,fun use walk dog fun see walk far actually walk 
0,freeeeee   nice 
0,free endomondo basically free 
0,totally cool love app really fun use 
0,great app great app 
0,nice 
0,fantastic free app  quick finding location  crisp clear best accurate  helpful incentive walkrun  thanks 
1,bad glitchy miss basic sharing feature app hit miss whether whole run get recorded  lock lot record time ran distance  morning nt start record distance 4 minute stats wrong  work nice customizable  need update share capability  share route stats google drive  unless share link google drive 
1,bug speed go 0 screen  issue gps signal stability xperia acro 
0,go work house 
1,could amazing product limited right google wanted could make amazing product  ability incorporate lot feature would make great  seems ignored get much development  user interface limit  dumbed name make simple use  ca nt get aggregate statistic selected track instance  delete track option delete track google drive also  delete track way disable google drive sync  either export import track ca nt pick choose want import export  track data stored phone nt clean regularly eventually run room  option store data somewhere else  could go get idea  unfortunately top google product portfolio probably one poor summer intern work every year  go take look vacation travel journal instead  look much capable welldeveloped 
0,average application trop gourmande en batterie ne peut pa enregistr une rando entirement 
0,grt 
0,good app give accurate speed n track im go strange place area 
1,nice turn map 180  
1,signature  uninstalled 2 month ago bc issue updating still ca nt reinstall  package signed correctly  
0,super like application 
1,doesnt install  bad signature download app receive message package signed incorrectly  thats end use application 
0,great app really great app android 
0,really useful great run show track speed map really awesome see  love speed elevation feature 
1,great app sure would nice set custom time said 8 minute 30 instead 5 min 10 min  also could set custom lap havent messed app enough know  great app 
1,good app track well easy upload google still trail  recent update go  bad signature  motorola bravoandroid 
1,ca nt install tried download via 3g wifi  time error message receive file signed correctly would install gus app 
0,excellent bst app 4 sport prsns 
1,much potential seems early stage good app  reported bug suggestion  biggest win ability control voice feedback distance  frequency free unlike others  like track accuracy 
0,good great app latest update came started record start bike ride 
1,broken install report bad signature 
0,micromax canvas hd awesome 
1,stop work 20 minute app unusable please fix 
0,great great app  accurate 
1,good concept make optional addition google mapsnavigator 
0,track compared others installed app well others went run several time use simultaneously  track pretty well connect website see workout log share route others  apps tried  endomondo pro mapmyrun runkeeper sportstracker  end decided keep use simultaneously endomondo mytracks sure end accurate result  track free integrates google drive earth etc 
0,gud awesome 
0,chenso103 nexus 7 tablet sweet sweet app 
0,smart accurate 
1,jibberish fantastic application upgrade changed text illegible character  uninstalledreinstalled several time icon nt show display  sure wish could fixed 
1,cool could better love  would better could put time time marker  even better would auto start time  start stopwatch whenever stop somewhere  save unless say 5min doesnt store stop red light traffic 
0,great way map exercise handy way plot go fast take break  requires minimal setup us small amount battery  highly recommended interest cycling hike trip 
1,swipe tab think guy disable function swipe tab   check zoom chart tab swipe see end chart  lame
1,great use hike  would great able see aggregate stats map see location recorded relation 
1,great would awesome offline map great app bike rid track  offline map added could use hike trip network coverage give 5 star  please add 
1,need contact data  
1,sync broken track saved automatically drive  reinstall track saved drive loaded  sync location history 
1,track update latest update work samsung galaxy scl i9003 android 22 please support fix 
0,good super 
0,great app google earth replay track awesome great bike hunt 
0,yay great app 
1,error  package file signed correctly   got error  package file signed correctly   galaxy please solve asap 
1,wont install say package signed correctly 
1,nice app really good app  thing turn little bit lack calorie counter  rest great 
0,great use cycling 
1,ok calorie counter would nice 
1,zoom per speed use drive mode ability see map  ie auto zoom speed increased 
1,one stupid omission otherwise good app scale bar  kind bozo would release app designed walker bicyclist scale bar  hike  gone 6 mile  destination  let find far  uh way seriously manager decided remove scale bar fired  plus side notice  terrain  still available 6oct2013 app even though google removed standard google map app  another annoy deletion 
1,one best ran several apps though mapmyride still advantage came close second  wish add route image share blank map  update  best performer tried unfortunately went different wrong direction even removed map image share facebook social medium account  link route google drive account  good move 
0,great app awesome 
1,watch apis google perfect application every version break share  205 broke apps worked fine 204 
0,excellent application 
0,great geotagging export adventure gpx load adobe lightroom geotagging photo  great camera nt built gps like 5d mk3 
0,good app 
0,favorite app far v easy use latest version provides  move  time speed 
0,goodapp 
1,2 negative thing otherwise love first negative aspect application sync google drive  unsync resync late time end multiple track go really annoy  negative aspect delete track take veryyyyy long time  especially delete many due sync issue  please get fixed 
0,good wonderful apps 
1,want navihation 
1,accurate ca nt measure distance accuratrly  go constant speed give distance increase speed gradually give distance  fox ex  constant speed distance covered 484 km gradual increase speed distance measured 506  confused one true 
1,work problem gps lock  sometimes take 10 minute time right away  3rd party apps nt issue 
1,brilliant app  use app several month track cycling session work brilliantly apps  give full 5 star lack support ble hrms  understand simple thing
0,perfect track recorder free work need  
1,update fail package signed correctly since last 2 version update 
0,great application track find best route trip application help much want track trip find hidden route 
0,best best app category 
0,nice helpful 
0,like great app 
1,unknown error code install  24  unknown error code install  24  app instal 
1,developer contact use regularly butlatest update give  package incorrectly signed  error htc desire bravo run froyo  would like report ca nt find review 
1,design bore think app redesignd look boring right  think google could much eg  implement place location 
1,like   really like app update sent keep say file signed correctly  would please correct  
1,use everytrail use everytrail quite always work without fail  normally use record cycle route acuracy cycle computer  thought would give track shot used exactly way everytrail left load gap route recorded distance 8km computer 50k 
0,job lot could get g map use winter tile mean snow photo ski area  made ski class ski grass last winter  bummer 
0,great hike use app one record hike  like one record route speed also elevation change  recorded step could ditch app 
1,new permission ask read contact    
0,nice stop said went shorter distance every time ok 
1,map connection map shown internet connection even though app seems track since countryside mobile signal cover exactly needed track path please fix allow preloading offline map data thank jelly bean 43 
1,cool unable upload exist google map map 
1,good  google use u metric  use km mile 
0,samsung galaxy note ii great app integrate latest maps version 
0,great app another gem google 
1,info ca nt export exist map like sent certain map showed map want make new map every recorded trackstill great app 
0,nice find useful least better noom walk  
1,unsure sure like app wo nt let update  use  disappointing 
0,work  ask  
1,great app really miss option always track gps signal app active  start record position already correct jump mile second 
0,best app replay track google earth 
0,metric support perfect score 
0,good app super 
1,heart rate monitor great apps next step add pedometer function integrate music apps bluetooth heart rate monitor one know recommended one  
0,great app 
0,excellent low resource accurate mapping  good app   feature welcomed future 
0,good knowledgable 
1,better thought good app  like interaction google earth share google 
1,good could include small routine calculate calorie spent activity 
0,great app   last update always say  package file signed correctly  
1,cant install package signed correctly  please fix 
1,great app wonderful app  still work longer update  still following  turn data use gps run battery quickly  really beat buy  600 gps  invest solar charge instead  used phone inside bicycle handlebar bag accurate result 
0,nice satisfies need put ride data google spreadsheet analyse wealth info available ride afterwards  recent update seems much accurate 
0,super duper 
0,nice app 
0,great work awesome 
1,wrong signiture used stable helpful  version annoying  please fix 
0,gps work previously saved track opened 
1,samsung galaxy q ca nt update  keep give package file error 
1,file signed correctly    want reinstall get signed correctly error samsung 7in tab first gen please fix iuse lot 
1,track deleted 
1,great stable basic app could couple enhancement  great stable app use track walk progress  work form transport walking use  love accurate nt drain battery  couple enhancement would make great also present user idea many calorie burnt walking also allow planning walk route  two point great app 
1,please fix useful app still sone bug need fixed  since last update longer follow track live  give 5 star u fix  please fix use app  please update 
0,xlent suppar 
1,longer open google earth would rate 5 star track open google earth  please fix 
1,excellent app google team consider add lapping time feature 
0,great everything  personal favorite mine  used since first android phone tmobile g1 watch get better better overtime  think one greatest app ever made  simple used numerous thing  like use keep walk stats  also great long bike ride find nice route take easily take route anytime want since track data thered google drive  great car 
0,awesome application use ur drive st work walking  
0,good new thing google 
0,fantasticly useful ap  use track cycling trip family  wonderful option mapgps stats 
1,update wrong file signature 
0,good usefull app 
1,metric system reading mile suitable india use kilometre  request add metric unit system also  sanjay gupta delhi india 
1,route  open saved session google drive google earth open nothing happens  nt get save drive ca nt open view  
0,amaze app amazing 
0,great   excellent widget 5 star app  work well export google earth watch track play overlayed hybrid map  sick 
1,allow selective import  export track export n import  shd allow selection track gpxkml toimportexport 
0,jatt nice 
1,great really like app thing would like see monthly  weekly statistic 
1,error problem wait gps signal error great app till happened 
1,route would great could upload planned route gpx show rid  would save get lost  
0,awesome app great measure distance hike  walk 
0,good apps apps good helpful 
0,nice 
0,latest version work great  location speed much accurate  since last update longer see map view  tab show blank screen  galaxy nexus 
0,awesome apps                                                          
0,track great app 
1,great app great app exploratory bush walk  current version signed correctly ca nt update  help 
0,pretty good work polar wearlink upload file strava  could see heart rate ride would get 5 star 
0,nice 
0,handy easy use 
0,work great nexus 2 7 biked around perimeter manhattan worked perfectly  tried apps always problem sort often lost trip data  last easy use app work  thanks google 
0,pretty good need option show km 
1,previous version better great app last update  use learn route found record reference ideal able follow route live great addition  since latest update longer  please fix really useful part app 
1,stopped work stopped work suddenly used love  slightly older phone seem problem  hopefully fixed soon 
0,super love 
0,nice app nice app 
1,like would nice track could posted directly google drive 
1,used great last update program basically gutted  barely give information  used approx  ten stats statistic page two  today walked dog half hour  app recorded 11 minute first 55 last 55 fix please 
0,best google app 
1,acknowledge gps turned used app many time  recently started hike  start app say gps enabled  restart app gps function within without program help  neither restart phone  samsung s3  guess back carry little garmin 
0,hims awesome 
0,best great apps 
1,like better tool mostly simple use even track backup drive review wherever 
0,useful spreadsheet fusion table 
1,sync issue sync google drive automatically even manually  track chosen share friend sent user google drive  find track file either 
1,longer download unsigned package message 
0,great app 
0,great app excellent able share track via google map  latest update say  package file signed correctly  
1,topo map resolution low  practically useless hd usgs map standard  nt google provide map file type  fails due low re trail hike  last update read contact  track comm wthis list  really  explaination 
0,good nice 
1,great app w use track motorcycle trip  would see better speed plotting 
0,exvellent excellent app 
1,nice started use walk  wish voice cue available smaller increment one mile 
0,excellent 
1,bad update happened elevation info stat page  used work fine 
0,app excellent wait  download app 
1,get worse update google destroyed map remove terrain ability drop star anywhere  hop use track replacement also cut back  cant add track ca nt add market without record new track  ca nt wait punch google employee head rapidly repeatedly 
0,tab2 helpfull 
1,ca nt download app say error use app ca nt get back 
1,unstable unstable  last version time crash couple minute 
0,gd gd 
1,good good lost old track nt know find 
0,awsome great app 
1,good need show calorie burned info 
1,sign thing sign correctly ca nt download android 
0,  
0,ne moe se instalirati htc desire 
1,accuracy bad accuracy map way  better track several fitness apps
0,good navigation app 
1,update useless package signed correctly  nt ware time updating 
0,ok prety well 
0,excellent excellent 
1,say package signed wont install garbage 
0,ai nt broke  like update  ruin good thing 
1,correct distance calculate gps ok distance calculate total wrong pls thing correct 
1,functionality enjoyed  ca nt understand great feature ability save exist map gone  google instead improve apps make worse   could understand option merge map existed google map either 
0,exvellent 
0,traks far good great deer  elk hunting 
1,useful track recorder work well  thing would like see improved data storage algorithm  garmin  record track point based combination distance traveled change speed change direction rather every x second x distance  user simply select high low recording frequency  would greatly reduce amount data storage  unfortunately update app   package signed incorrectly   common issue resolved 
1,patchy lose large section track 
0,nice zakkash 
0,top 
0,symphony w150 nice  
0,love actually fallow unlike apps 
1,update dell venue 
0,work awesome update 20130906 earlier issue faced android 41  crash map etc etc gone app awesomeness back 
1,gps issue still fixed ca nt integrated goole map gps already work  
0,good like app  straight forward make really easy measure bike ride  record whole bunch different data make easy review average speed distance see map overview  great 
1,feel old would like see integrated g location history 
0,great app biking hiking 
1,bad   
1,worked time  worked great recent update  ca nt download anymore 
1,longer track  location setting include gps yet app track route longer  completely useless 
1,package signed htc desire  nt want strava want track back  please sort 
1,ca nt make update crash everytime try make update 
1,still signature error 
1,formerly 5 star 2 since external gps broken latest update bug break mock location support prevents user use high quality external bt gps unit  use external bt device gps hr  1 feature mytracks serious high quality gps track  software support low quality batterydraining gps chipset phone make mytracks useless serious gps platform  please restore mock location support asap quality gps track ability restored bug  1363 
0,awesome love  handy idea went  would handy retrace step go back location started 
1,lot interesting featuresdoes nt actually work bugridden completely unusable  crashed 10 minute use first time  find gps signal even though icon status bar say otherwise apart fact every track app problem get signal  rubbish 
1,share chart stats  1h jog mytracks turned  phone see run map chart elevation speed stats  saved selected  share via google drive  go google drive pc see map click kml file chart stats  one third information passed  transfer 3 item google drive mapchartstats use another option  thanks 
0,great  seamless google drive integration 
1,good ca nt scroll along graph 
1,ild like old app version back  use track  2 month good  start run wait full gps signal could put phone away start running  since last updat  recording ok   loos gps signal total track distance 20 mistaken  tried factory setting  ala use  ild like old app back  samsung galax plus android  23 
1,crash sync  crash background 
1,install say  package file signed correctly  install  dumb 
0,htc amazing nice liked app 
1,started get error paclage signature error update  camnot use  please fix 
0,excellent 
0,missionary running pace love 
1,great app could easier read cycling  great app wish screen easier read cycle  maybe screen big bold letter number  current time distance speed  try read biking easy  would think people would want know time far gone maybe even fast go  map chart stats good stopped done 
1,simple result stats simple similar app without data calorie burned 
1,potential  seemed fine start voice update tell visit google play   
0,partha lovely 
0,nice nice simple  want 
1,may need monitored  use  quite useful quite entertaining well think need watch functionally  nt upgrade apps automatically lately last week actually noticed extreme power drain zeroed track  drain evident even thought track idle even forced delete application reinstall problem vanished  watch program closely future 
0,super excellent app 
1,problem installg  use app several year fine recent update keep indicate  package file signed corrrectly  want update  made mistake unstall current version  issue prevents reinstall app togather  sure cause  afraid data accumulated year lost 
1,ca nt update nice little app update new version keep say  package file signature correct  something like  come google sought week since new update 
0,best guide 
0,good aap track urself 
1,would like give even 1 star coz privacy 99 program access whatever want 
0,crappy app crapped walk apps work perfectly 
0,wonderful app user beneficial app 
0,ok gud bad oooo 
0,k k 
1,poor stability constant crash 
1,stupid add calorie    
0,love use app  simple  nice track walk especially play tourist 
0,great like new auto detect 
1,good simple play google earth work 
1,error error error time time tried reinstall program due replacement phone keep get failure message status say  package file signed correctly   cmon guys none setting changed exact phone 
1,maybe ui rewritten app quite good interface intuitive much competitive fitness app 
1,google gimp apps  started use find functionality used removed  ability save exist map main function gone hidden decidedly well  otherwise tracking good data reasonably encompass basic ui reasonably intuitive simple 
0,great app lot offroad driving use app record route nt miss road next time go site 
0,awsome great app  bug accuracy really cool  also play google earth feature awesome  hope use ski year 
0,cool 
1,go try update app keep get unsigned error msg 
1,problem unable download update  get package file signed correctly  track deleted reload  useful  move onto something else 
0,good app 
1,spot ride issue see even though save route taken google drive ca nt open nt recognise file type  come google sort 5 star 
1,great app use app lot great  thing miss  add default marker  widget screen  would speed mark greatly 
0,good app really nice app need update still best navigation used
0,good u r go group friend app nt good compare apps related type 
0,perfect excellent app  limitation altitude greater 20000 app seem record track 
1,phenomenolly awful really sad google made terribly glitch ridden app  try record data month  2 3 fails different glitch  advice  get track pay another service ensure nt lose data  eats 80 battery crash record nothing  terrible attempt app 
0,gud 
1,install  package file signed correctly   install  htc incred 
0,great  great app included google map google  
1,request permission notification bar repeatedly  keep get request permission notification app nexus 7 gnex repeatedly daily actually get annoying 
1,crash used application quite time never experienced many crash since last update  old ui provided capability  move avg time speed elevation gain etc  nt recommend avid hiker runner  would like back old feature  thunderbolt 
1,love make easy navigate previous rambler walk alone 
1,able usage   package agnes correctly  goggle sign package correctly  
0,cool amazing 
1,worth download time disappointed google product  cant keep gps signal track broken 
1,lose sliding sliding screen pain  ca nt scroll left right map etc without jump screen 
0,useful  like  galaxynote 
1,ran background ran background  never used  dodgy 
1,love app nt care auto detect activity  already cycle set default 4 year ride logged gdocs app keep put  biking  activity 
1,useful  good app still many permission 
1,good fitness app great would nice also state average minute km run 
1,almost perfect love app help keep track train bike love integration google earth  almost perfect give 5 would like google include calorie burned 
1,potential despite average rating really love app  use time hike canyoning fishing etc  think could well integrated apps  like take photo record track would put marker track view took said photo  place marker track could viewable map  hope see keep improving 
0,samsun galaxy pocket cool real 
0,work 
0,perfect work nice n simple app 
0,advance nice show drive map 
0,great remote hiking use app lot  start record head wood never get lost  love app 
1,ok cool app disappointment wasnt able post actual map fb link view 
0,good good find location 
1,exactly designed pro  record bear altitude speed etc con  gps always suck sght989 unless 42x radio 
0,5 star love app  calculates speed foot traveled  great hike 
1,wo nt install update wo nt install package file signed incorrectly  avoid update google sort 
1,great free wish could view google map phone 
1,great app   ca nt successfully update app new current version   get  package file signed correctly  notice  old version still work  samsung infuse 
0,awesome application thanks google used app phone track trip hike mountain interesting see result afterwards distance altitude average speed able see actual terrain upload path future mountain venture 
0,duck awesome app  good exercise good take step step account anywhere go able use reference later go place backtrack 
1,good ca nt connect polar h7 hr monitor 
0,like  helpful helpfulness 
1,update problem install last update  pitty made mistake uninstall install messager  error el archivo esta firmado correctamente 
1,work properly since last update  great app overall  problem track location since last update lot gap thruout turn whole journey  main activity  cycling 
1,get error package file signed correctly used work fine lg optimus v 
1,load sign error load 
0,gr8 
1,ca nt install package signed correctly  come google play way week apps randomly nt install  download previous 204 apk app  would love able use update google 
1,annoyed wont let download cus say lisence signed properly please fix asap 
1,install  package file signed correctly  
1,unsigned able install say unsigned package 
1,request feedback please reduce size give option move sd card please focus point 
1,unable updateinstall receive package file signend 
1,used work well install update  package file signed correctly  still install even update google play service 
0,love great keep track workout keep track speed map location elevation time mph 
1,funny update since last update track always 0 waypoints  wrote  claim use le battery  yes app use 10 rely another location service app called google play service us rest 90 battery  overall reduction 
1,gps work since last update  new look feel great 10 minute loses connection gps  pretty much useless point 
1,wo nt update last couple week app try update 
1,great ap  great like know far fast  especially group kid  give sense accomplishment  wish nt something wrong ap signature signature could reload though 
1,great app everything claim  one gripe would odd choice color interface  prefer able change something lighter  perfect 
0,app opo se iki jall apik po ra 
1,unable update android v222 last week attempt update google play aborted error   package file signed correctly   many error report developer report problem seem ignored date  previous version still run ok motorola defy android v222 daily use 
1,update messed get package signature error  liked program bad update 
1,security notification update fails  package signed correctly 
0,work well ipad show track galaxy nexus export google earth weird 
0,good app like syncs account view map google drive 
0,good service great 
0,nice app  google always rock    
0,track good app want know far fast go 
1,galaxy tab 2 70 awesome app tracked hike precise minute detail although drawback  nt work well drive car  sometimes look recording afterward show make turn drive 100 foot road tree nt know 
1,need additional feature track great running app update make better time  would higher rating filter aggregated stats eg  monthweek 
1,last update nt work package file nt sign correctly 
0,good bhh   
0,amaze exactly say  hit record good go press stop done  use kayak could believe accurate  total time well time move really nice touch 
1,track ever since date track 14 time  accuracy worse  older version worked better  uninstalled  nt waste time   
1,bike rider seems really good app track ride could option via social networking   please would 5 star share option 
0,good mileage counter love apps easily claim run mileage allowance daily weekly n monthly basis
1,fabulous app powerful tool track route whenever gps fix  also save multiple file type accord preference  thing got problem app capture wrong time unix time based recording export gpx adn csv file pc  solve  thanks 
1,good app need download please make fuction inbuilt google map 
1,tell time specific gps coordinate tell time specific gps coordinate 
0,nice app  also like  safeorbit  app personal health safety companion 
0,awesome app exact speed n elevation calculation 
0,excellent job 
0,useful use app month loved overall simplicity 
0,good app 
0,best one good  like 
1,great app need mature useful app way edit track  sevetal time forgotten stop recording drive end track  would good edit 
1,good gps log export miss send email ca nt export gps log 
1,nt install samsung galaxy q install previous version though  way way cool   love way quite accurate thought uploads data google account easily keep track data  excellent application  still get used bit worked well start  love 
0,good good 
1,got phone tryed imy grandpa phone said like half mile mine said 2000 ft glitch plz fix thx 
1,gps nt work last update noticed gps incredibly flaky current update  never find position start often take 1  2km finally find  never used happen one latest update  sorry know vague bug report  love app come increasingly frustrate problem 
0,good app gone bad 
0,love great app nothing better know much run 
0,love love love app 
1,great app would great add option define heart rate zone training runnig heart rate monitor 
0,cool 
0,awesome keep good work 
1,glitch slide map right leave show next page instead move map right  xperiau gb 
0,best software 
1,simplicity need work  basic app say  wish would polish app little add useful feature better share experience eg  little map preview share g  even important  ability see stats track also within google drive google map access data pc  make share kind pointless see track detailed information available phone 
1,newest update say package file signed correctly install 
0,great app really like new update  stats screen easier read glance 
1,gps wo nt work last update used perfect till last update  even start gps start track never show position map  work google map instead  tap gps icon show position wo nt move run  please fix asap  thanks 
0,track got direction track 
1,downhill water  app used lot better  lot le info stats page  current interface pain  scroll chart left right without flip page  anyone notice negative elevation usage even example given google bike ride somewhere near campus  take submarine run course  talk 1020 ft like 100ft  anyone common sense  
1,latest couple update made prefect app nt get elevation change drastically record soccer game obviously flat field  perhaps phone sensor 
1,able install error  package file signed correctly  ca nt install app  
1,love need calorie counter love track dog walk gps 
0,good helper app navigation use bike 
1,biggest mistake travel 35km show 1994km avg  speed 50km hr show 1746kmhr amazing 
0,great helped find alot place day trip etc 
1,ca nt update  cant update latest   package signing problem   hijacked package  fix pls 
1,runner  unless find app show minute pace per mile  tell many mile per hour ran useless 
1,super accurate informative like data produce  helpful beginner expert mountain bikers increase speed track distance  would like see fitness tracking nt hr monitor hurry 
1,5 star barely 2 use app year track workout progress run mountain biking  like app ability download upload workout strava edit gpx data mountain bike map generally geek data pulled much invested blue tooth heart rate monitor  found battery usage long workout 3 hour excessive run bt gps picked bt gps receiver well  solved battery issue  update  app wo nt receive data gps receiver even run another app provide mock gps service  google map work fine apps  mytracks  nt data race sunday followup workout yesterday  uninstalled installed reset host trailerror option avail  maybe miss something please tell bt gps work apps mytracks methodology tell shortcoming  whatever reason allow change may start look elsewhere another logging app 
0,really good useful app google map integrated plus free 
0,airplane mode track record plus  gdrive sync gearth uploading work 
0,good super work phone 
1,awesome geo record app photographer awesome job record location later match photos whether stationary location shoot fast move tour bus  1 second granularity available  use app often usa recently singapore malaysia  4 star need transfer gpx file export send computer clumsy  app set auto transfer google drive would give 5 star could select transfer file format gpx kml  note app time synchronize embed geo position photos  use software pc 
1,reliable prior updated app worked look slicker slower much le reliable  tracker pack random interval verge useless  hope get fixed 
0,perfect work nice app use everyday bug statistic info 
0,good project amazingly helpful 
0,universally great fun fun fun   
1,bad measurments would well metric also imperial measurement 
0,excellent 
1,evo 4g save track record one move map right go chart  chart tab go left right go map stats tab  please fix 
1,ca nt resume  pause track restart device ca nt resume track start new one  please sort use cover drive thousand thousand mile day annoy lot track journey 
1,gps con nt find myocation middle london 
1,wtf happened share function 
1,usable point application could good alternative endomondo example point many lack   possible put count doxn start  vocal synthesis poor understandable  statistic available tablefor km good point   map readable  chart interest improved 
0,nice concept
0,great app use bike giver awesome stats route travelled 
1,choose map stats  happened feature upload map stats  choose longer link map spreadsheet  major point app  data one spreadsheet easily  used love app done could look spreadsheet stats click link show map  sure 
1,good however way make smaller teardrop start stop marker  delete  track trail print develop trail map trail short start stop marker cover trail printed version 
1,need tried apps bloaty slow sometimes crash  app lite record track view stats  simple free 
1,used better since last update longer able share route via google map google doc  switch back please 
1,  wo nt let download new version 
1,great start surely improved  lap style timing would nice addition referred path  color gradient show runningpause value feature miss  hope improved soon 
1,daocoh  package file signed correctly  latest update  anger 
1,uggh  google  cmon  stop please  app great 1x version  badly broke 2x version  fixed  decided kill excellent  send google functionality  made easy map link embedded track spreadsheet  please stop app fine 
0,great app timeframe ble bluetooth support  excellent tool want track walkrunhike even save way crag show friends google map 
1,sync drive nt always work track folder drive empty 
1,use whenever outdoor activity however could add even awesomeness map caching 
1,bring back old facebook share update facebook share meant people saw map google map google drive  granted nt need signin anything old integration worked seamlessly liking 
1,terrible latest update crash htc amaze 4g attempt play path  also posibillity share saved path mapdata email fb 
1,need  another way google  nsa track everything 
1,perfect u till last update  useless  upgrade 
1,altimeter  elevation gain info dissappeared  figure get back 
1,incomplete need add unit metric 
0,pretty good app 
0,awesome exactly say free 
0,excellent app  track replay trip 3d bread crumb trial preserved forever 
0,love track hike year become must outdoors app 
0, track excellent app say go without problem would definitely suggest friend athletic world people marathon etc  ca nt wait update 
0,excellent app 
0,nice app love app keep good work 
1,reset phone great app used time update constantly reset phone anyone else get  htc desire 
0,new update great job google say 
0,good hopefully become even better 
0,pmp3170b good application 
1,stopped work  allow update 
0,good app helpful effective way keep fitness regimen  easy use  like store result google drive share others 
0,excellent nice 
1,metric system please someone point change system metric  
0,cool tested around yard  worked pretty coolca nt wait use real  myt4g 
1,brilliant app used app track long bus journey  app gave important stats ability export track google drive big plus  unfortunately stats nt get exported 
0,use dragon boating amazing app need way exportshare graph stats map threshold colour app would best app ever  wish list bluetooth capability capture data acquisition paddle   
1,need bug fixed asap 
1,awesome great use atv rid ca nt get lost need tag atv 
1,nt work update 
1,package signed correctly loved app used work  try update app tell package nt signed correctly 
1,great app  complete please add something show calorie burned fundamental practice sport regularly 
1,like much miss follow track option like application ease use miss option follow route option  use someone rute uploaded would show background follow  also would great able export stats graph maybe nt know would love know 
1,former 5 star app 25 best app 2 year loved recent update  deal new layout allthough prefer old one realize still get old statistic little rummaging setting  however biggest complaint since update app crash everytime use especially use pandora google music time  app crash freeze whole phone force remove battery restart  really upsetting would expect google developed app would work well one top android phone galaxy ii  used one favorite apps run biking hiking go give endomondo sport tracker try see work  seen numerous exact similar complaint past couple month give 1 star hope developer take notice fix problem 
0,great app 
1,happened  recent update app longer calculates pace  suck apps also make easy text stats nt  please fix like add another app lose run stats  please fix asap otherwise install something else 
