Label,Review
1,love game delete cause wont start
1,say facebook linked different account cant link phone
0,dumb
1,tell file nt found expect keep try log
1, please get act together risk loose cash cow game player
0,zzzzzzz zzzzzz crap  game  deleted withing 5 minute instal
1,love game cant connect server
1,keep reload wont let continue play
0,one else problem 
1,used play time around 6 last night started say server unresponsive nt let log
1,issue fact got pretty high level load
0,glad nt spend real money
1,nt open samsung galaxy tab 3  even uninstall thrice install  nt work
1,every time try play game nt load say file could nt found
1,l tried wont install
1,tried install game two time n respond  sorry reply server 
1,cant even get passed load screen say got miss file
1,new update lost whole game start
1,game wont load
1,wont let update certain file played since wont load
1,work  game downloads complete  stopped 4954 said file nt find
1,accrued like 8 butterfly well file went miss soon update
1,like cant connect friend
0,download phone kind anoyying
1,fireball584 p try reinstall right reinstall wont work upset would gave 5
1,take everything back nt let play  
1,could nt get past first step tutorial without crash might b ok
1,start enjoy  every time try load  would nt load
1,loved playing got far wont load
1,played quite bit yesterday today wont load progress n keep crash
0,wont pay money move along game
0,begin feel game worth trouble
1,would given higher star rating app crashed  cant get reopen
1,money game love butterfly almost done playing nt enjoyable anymore
1,suck put time money game go play  say file cant loaded
1,love game  relaxing love watch butterfly game wont load
1,game calm first delicate butterfly  cant play
1,like game past 2 day wont open anymore
0,idea tbe problem
1,suck u get 4 butterfly delete make u restart
1,game great except matyer leave game go come back later force close program clear ram avoid infinite connection screen  galaxy s3
1,except cant even play  get error screen say  cant connect network  come whether wifi use 4g wifi use way
1,would give 5 star new update cant open
1,crashing  constant reloading  would nt respond  cant even open
1,wont even load since update
1,keep say  unfortunately stopped  wont load
0,contact refund  okay
1,wont even let open app yesterday update
1,enjoyed game worked update  wont even open
1,seriously would nt load latest update
1,say sorry file could found
0,update fix
1,cant even log man stupid
1,wont download game
1,mobage suxs make sign wont let pick anything
1,slow start load  goal wont register completed goal give  bee fly full pollen frozen wont give reward
1,lost ton stuff update
1,need fix update joke lost everything
1,guess one problem cant log facebook
1,got new 2 halloween butterfly day game freak go blank full forest leaf wont let click anything
1,came back timer wont count anything
0,really suck
0,way actually 5050 chance set
1,really liked game made lot progress today wont let log back account  sign  like game reset
1,nt played since deleted progress
0,nt want cut favourite app reception
1,nt work hard flutterbucks annoy
1, one leveled maximum wont show inventory
1,seriously expensive lay egg took away sell butterfly fb bs spent far much money game already make another way u earn fb like 1 star
1,really like game  however last day 3 butterfly egg attracted new specie completely dissapear well half flower  sure stop playing issue continues
0,emailed mobage get response
1,game throw flower  cant use 100  chance upper rank like rare  completely pointless keep
1,horrible could nt even play app
0,heyy bore
1,try go back game play five minute earlyer come back file found uninstall reinstall hop get back game nope
1,love game suddenly say cant connected network 
1,cant play game
1,load reverts back 0  give error message file could nt found
1,edit reply dena nope notification switched phone app use feature
1,half forest cleared start
1,hope reinstate lost flutterbucks  doubt
0,advice put money  really worth
1,ever since thanksgiving wont play due file finish
0,please fix  lose fan
1,ive reinstalled thinking would help didnt
1,game say  there problem reload fix everytime feed caterpillar  collect honeydew collect butterfly wont let load game
0,bad free game
0,glad nt spend money
1,wisp mother  lost 100 flutter buck one
0,reason pain
1,wanted see like create user name password
0,end mine
1,wont play  tried reinstall avail
1,guess cant play
1,keep tell connect server
0,would let anything
1,keep say cant reach server expensive open new place butterfly
1,whenever try open app screen say cant connec server yet connect internet wifi seems fine  please fix much wanted play game let
1,right cant even open game say sorry  game crashed due unknown error  devs please fix   fix itt   lt 
1,loved game  kept get  get reply server  message wont open
1,game wont connect server
0,wait 2 day  luck
1,game nt open  scan file cant found several time
0,get bit boring
1,book say got nowhere forest storage
1,make wifi free u afford wifi
1,try reconnect facebook wont let
0,nt know got rating
1,love game keep shut reason want load correctly
0,improve freaking boring game
1,wont load file
1,problem unable play week want load new file say file cant found
1,say sorry something went wrong please reload game every time thing happened always cant capture wisp nothing went wrong great
1,unless u use real  u never fill event butterfly
0,would rate higher expensive clear leaf
1,bad costly play  limited fb friend invite
0,great reward
1,hope fix unable get game something file load 0 1 go 11   22   34  54  76  back 11  never let
1,uninstalled free slot tied nt know properly end event
1,never load sick shit
1,would download say error code 919
0,really find help
1,cant sell leveled butterfly flutter buck
1,cant even get without add pop game shut
1,wont sign facebook
0,regardless decision continue play  vow never spend penny game
0,spite greed ridden update
1,keep say nt like matter use
0,majority hate change change
0,people rewarded level butterfly
1,dont get flutter buck
0,like wasnt enough con
1,really love game addict new update price egg way much  consider hard find specific flower nt mich lay egg
1,cant update  keep say error  cant play without update  oh well
1,longer ability sell butterfly flutterbucks  last 4 butterfly attracted  pale suffer x3 1 dotted border  never last year play daily received many useless butterfly back back
1,app rated higher  nt able play 3 day update
1,notice cost issue yet keep butterfly mysteriously ready collect yet access  invisible collectcoin sign  nt even know
0,hell guy think
1,wanted bunch info friend etc would nt let unselect
1,love want info facebook account wont let u say
1,point upgrade flower  along  bee made useless
1,absolutely loved game would nt let play file update keep say lode really hope fix bug fast get back high light day
1,fixed asap please would like keep playing uninstall problem continues
1,would given 5 star seriously take much honeydew expand
1,dont like beaucase crash
1,wish would nt make phone hot keep closing wish way get flutterbucks
1,keep restart wont load
0,1st installed game  put wrong email address  4got  
1,keep say file miss
1,started play game left take time egg needed hatch came back game said could nt log facebook    game already attached facebook account
0,nobody waste money time
0,die die die die die remove curse  remove account butterfly game  also game ever made
1,would 5 nt hard different specie expansion nt expensive n frog treat nt hard find
1,seen wont supposed work web  flower let cant collect pollen
1,cant access game
0,matter many time try
1,nt want uninstall  cant play point keep game 
1,used fun matter cant play yes want rl money back fu
1,actually really started like game started say sorry reply server     
0,nt able get 2 day
1,also friend send gift cant send back
1,received flutterbucks finally load inconvenience kicked wont load
1,loved first get open  keep say reply server
1,sometimes wont let start game  close load right done loading
0,hell
0,liked idea collect butterfly however nt good game
1,besides wont find event butterfly anywhere inventory
1,hello well 50 butterfly lost
0,flutter far worst horrible pathetic game ever played
1,login issue people use facebook login avoid create another user name password
1,still cant play game say password number space
1,love game cant find friend play
1,connection seems happen whenever event  never finish new set cause cant get onto app  fix please
1,purchased mobage nt receive coin
1,game economy balanced comparison collect honeydew become boring wait collect plus always need lot flutterbucks anything
0,look review really suck
1,chance wont complete set
1,nt work onmy samsung tab3    work fine daughter cheaper tablet  disappointed doesnt work mine
0,seriously think give game
1,couldnt get pas loading screen
1,game fun give problem load cant level butterfly pollen level show go
1,sign error
1,had make new account something needed full bar wifi cant connect
1,app wont load since update
0,game awful
1,couldt even play sign weird website
1,cant play game fix really get nerve
1,cant see network friend  time try connect g time game stall
1,smar phone wont download google apps
1,nt enough flower specie
1,lost game android lollipop update
1,edit  started game second time lost everything
1,new update longer sell lvl 5 flutter buck game harder play cost money change butterfly ability spend money penalize strategic player load
0,also liked fly gave event flower purpose change  leave alone
0,maxleveled butterfly worthless
1,seems like game front snoop steal info
1,nt hit wrong button cancel timer go fast 
0,hell game like thiss get made 
1,unless like spend load real cash game nt download one
0,really nt mind spend real cash event
1,got another 50  epic flower cant fuse 100  epic put wrong place
1,much found forest firefly n exotic tree n colourful shrub forest nothing n nothing happen even ability butterfly cost u money n time
1,keep app update hopping would fix issue nt guess uninstall
1,bad cause really like game wont load file anymore nt want start
1,every time event stop load file upgraded fix problem
1,love game half time wont load load crash
1,keep tell cant connect facebook gmail
1,event flower show forest wont load 
1,download game said load wont find file nt know
1,close log facebook wont log
1,point 100  flower actually nt working
0,purchase  special  kind gamerelated currency able buy flutterbucks  cool
1,would allow collect dew grow butterfly
0,give none hurt
1,tried change setting still nt work
0,hate new update
1,cant log way try cant make account either
1,downloaded  decided intrusive  access phone data  facebook like  etc  tried uninstall  uninstall
1,nt able play game galaxy s3 since last update
1,love game wish nt take long open new area
1,load 13 56 file get hung complete unzipping wont load file
1,however average 1 catch every 2 hour chance complete anything  let alone everything
1,install app cant open  min
0,suck
0,bad business
0,approve negative comment forum nt know money hungry game really
1,wont even let login fb
1,deff need  free  space tho give event flower much frog treat nt get used least 15 treat last event got 0 event flower cant get much lower
0,enjoyable game decided valuable butterfly  matter  longer worth flutterbucks
1,storage change new space  took away ability get flutterbucks level sell butterfly 
1,terrible update ensure never spend mobage coin game
1,wont play game anymore unless update fixed
1,able earn flutterbucks sell butterfly make game pointless
0,game balance
0,fuck  deserves uncensored swear toward
1,update download unable play past two day
1,start think wont play much based review well new glitch unless change made
1,especially loved fact cant sell certain butterfly flutter buck 
0,new player wont know better  delete way force people pay advance
0,cant unless spend real money disabled person delegate money go
0,point seriously consider walk away
0,uninstalling never playing
1,wont load
0,lot time  nothing better sit wait  game
1,game problem love game let play nt able get week two delete freaking thing po unless get fix soon
1,similar game like disco zoo problem
1,love playing get tired unload reload file cant found
1,nt unlock time  gone good
1,instruction nt clear
1,fun game yet cant play 
1,one game start easy quickly realize wont able progress unless spend real money
1,game wont work
1,lost progress right back start
1,get aggravated let download wont open
1,connection good strong problem wont connect
1,many problem
0,nt know got 4 star gotten 2 1
0,would nt downloaded nt editor choice
1,loved game sudden wont load file cant play
0,cute butterfly nothing game
1,game crushingly boring seems impossible advance without spend actual money
1,sell thing honeydew every action becomes increasingly expensive  2000 simply start open new slot  becomes nothing tire
1,main problem fact nt much get one incubator 
1,wnt let play keep crash deletin
0,happy many rare butterfly start
1,uninstall reinstall game 4 time hudle happy take right back begin please review game stop happening
1,purchase bumble bee 200 flutterbucks  sudden nt enough
1,internet good n nt problem game cant connect
1,keep say error cant play
0,nt download crap
1,cant sign facebook 
1,try get password never receive email reset
0,gon na deal bullshit guy pull apparently hundred people
0,take seriously sense humor
0,grade rating account removed kill
1,really liked game wont open
1,something wrong game nt load
1,wont load  continuously reboots  uninstalled forced closed night
0,boyfriend also problem
1,keep say cant connect server
1,cant keep butterfly wood
1,tried restart phone  force quit app  still nothing
1,uninstalled reinstalled game wont work
1,really want play game play pocket frog downloaded tried play  load say sorry  reply server
1,game progress lost delete
1,server really  get error message day  cant play  tried uninstalling reinstall error message
1,wont open first icon screen go
1,start mission keep say sorry reply server
1,try login 2 day cant directed brand new game loose progress
1,love game cant play
1,get error message cant play    
0,game boring make want shoot head graphic bore n forest boring n potential much n u settle boring quality thing u call game
1,game keep tell file nt found
1,lost month progress
1,lost progress today alone nt spend single one
0,baddddd game suck
1,egg wont get relevance flower chosen
0,surprise left game
0,suck
1,nt realize could nt play without log social network
1,cant get pollen
1,nt illegal force app stay phone nt want     
0,kind crap  uninstalled immediately
1,fixed finally love would nt work phone first downloaded real internet instead 3g 4g download
1,game wont work since update
1,say problem sign mobage
0,make harder play game  like stupid
1,downloaded  cant get past first page either log facebook crap never heard
1,game nt work lot time
1,use love game cant play
0,though last update quite fun
1,game wont start
1,would nt bad except game money called flutterbucks outrageously priced
1,fix please never played game
0,update benefit u player
1,mention  social game  cant whole lot friend
1,cute always say connection even connected wifi  please fix
1,btw  issue load game lost flutterbucks  possibly reason  know  would appreciate adjustment
1,every time try play keep get signed cant sign back
1,game wont load log anymore
0,awful
1,reached 100 percent  lost progress
1,update lost progress
1,extremely upset lost progress
1,went played guest tried connecting said facebook account attached different account    could nt load previous game facebook account    want butterfly back
0,type game
0,thank mobage  keep
0,argh
1,love cant currently connect server even perfect internet usually work  c
1,keep say wont connect server
1,wont longer work s4 mini
1,game wont work
1,nt able connect server afternoon
1,sudden every single time try open app say  response server  heck go  even tried remove reload still nothing
1,say cant connect server  wtf  
1,tried reinstalling nt help
1,sorry reply server
1,say sorry reply server
1,adjusted wireless internet  gone place 4 bar  restarted phone  downloaded app  still wont open
1,keep say system error matter stopped play
1,deleted app said response server two day
1,problem loading initial setup
1,need direction nt clearly defined gameplay
1,cant get back game
1,lost everything
1,whole area butterfly congested thy look like ugly moth n r sad n thy nothing unlike reality model take example fr actual game
0,could play game single time
1,would rated 5 everytime login lose 2 flutterbucks  earntbought ingame currency 
1,fix problem tiered capture wisp capture wisp minimum 20 time
0,say come hate money hungry game
0,stupid expensive
1,wont find file let try
1,cant get past loading screen   keep force closing
1,nt load  never aloud play
1,love game addicted suddenly say wont connect server yet get apps use internet
1,fun game sudden wont open
1,wont load
1,love game update cant open please fix 5 star
1,sudden work look like load close note 3 restart thing even uninstalled reinstalled close work fine last night fix issue
1,absolutely wont sign google account
1,would nt load right would nt work uninstall download
1,send reset email thing wont send stupid email
1,say data nt lost
1,would given game 5 star since update cant even open damn thing want continue play uninstall program loose progress
0,3 bee useless
0,everyone capable deserve enjoy game much everyone else
1,cant get user name nt like anything
0,wont play anymore
0,much anymore
1,cant anything without actually buy flutterbuck cheap
1,wont download 
0,dont get game waste time
1,cant click flower
1,however  trouble update ipad air could device incompatibility phone
0,way lose money player  source income retard
1,hd come easily  frustrated changed view game
0,still delete game tonight  nothing explained play  poorly developed  crap
1,3rd time issue update   love game kink worked nt given choice update
0,sucked fun game new update
1,cant rate cant play
1,bought new phone used account information started completely uninstalled afterwards put anymore time begin
0,nt much desire play
0,take thing away loyal player never good strategy
1,tried sign use facebook told use number first well nt disappointed
0,personally nt mind even worth honeydew
1,month still cant log recover game
0,nt bother waste time game company
0,program variability app give folk fight chance without spend money
0,greedy one
1,hate pollen cap dropped rating 5 3 star may quit play
0,one best freemium game soon become one worst pending upgrade
1,nearly everything put new update implemented nothing blatant money grab
1,thought 60 fb much egg  twice price  sorry guy  really ruined game lot people
0,sad day indeed
1,last update like way really make flutterbucks high
0,update supposed make game enjoyable play  make unrealistic play
0,awful update
1,used love game update cant even get game update six wont play til fixed
1,however latest update destroyed option advance without pay cash
1,cant complete tutorial
1,wtf critical game know facebook like wont let play unless okay  permission   cant information
0,im really sad really liked game probably go uninstall  
1,keep try wont access stupid facebook
1,also  update nt get rid pollen limit still piss
1,like game every update stop work install  frustrating time work
1,keep say problem log mobage  cant play game
1,wont go pas screen
1,new update wont let load fix
1,use love game since last update cant even play
0,pity
1,change rating would normally rate 5 love game addicting love play daily wont even open 
1,game take forever play flutter buck difficult obtain
1,really loved game wont open
0,go look update say problem fixed continue game
1,last week paid 15 dollar   flutterbucks received flutterbucks game said error acured flutterbucks gone
0,happy camper
1,cant play plz fix
1,suck wont even load  seems like would great game  cant play
1,never really  load
1,last 12 hour  wont even let log
1,collect thing supposed money wait hell long time collect
0,sent support request heard back almost week later
1,enjoy playing  wont use item earned gift
1,nt able play last 2 day
1,got really addicted  went bed logged facebook reason wont log back  cant play
1,cant use legendary epic flower
0,fool spend money game speed thing
1,load go back menu open please fix
0,suck dont download game
0,crap dont get
1,people nt facebook account cant play game
1,wont deal mobage game money
0,gucking shit game
1,couldnt even load 2140
0,guy nt attempt
1,make pay ingame currency mobacoin  cant purchased amount need game  end waste money
1,number flutterbucks earn without pay ridiculously small  game boring  frustrating waste time without
1,nt able get back game two week
1,game wont start  
1,enjoy playing day today wont load
1,downloaded game wont open
1,game great  nt get wrong
1,love app connectivity issue give crash error message sometimes even use
1,day 6and7 wont open
0,give better rating problem fixed
1,game wont work
1,game wont let add friend
0,guest 
0,really look like fun game suck cause need fix problem
1,wont go past loading screen
1,nt need access device history  identity private information phone
1,used 1 app wont open play several time day
0,spend 300000 per shake
1,love app  recently every time try play loading screen say   sorry  reply server  every single time  already uninstalled reinstalled
0,take rating 5 2 problem fixed
1,play game  really liked sudden wont connect server
1,still lost honeydew valentine day event
1,really good game thing expensive like nearly 9 thousand remove leaf still hundred left remove tbh dont think play long due expensive presume ment child yet know game work still struggle keep motivated keep play im glad havent wasted money game many butterfly point unlock em sort ill change review
0,give day hope nt uninstall
1,nt know work wont work tablet
1,something went wrong
1,liked game much got far game stopped load probably uninstall recommend
1,wont load keep tell cant find file day spent money new butterfly ready wont let new play upset
1,able get first butterfly set everything stopped  flower   get extra time complete set  screwed  dissapointed
1,started game two day ago butterfly take 12 hour hatch kicked forced restart anew account    wont let account logged try log back one attached google plus account facebook account let tried uninstalling reinstall still work
1,wont stay open keep force closing
1,wont even let get past first part
0,fix problem gladly give five
1,tell dont friend play invite would invite people already play  friend also say tyat im wont show friend list either
1,nt let go past main page
1,nt account nt want register something would useless plzzzzzz make sure u get rid add get rid stupid sign register pop nt even get play darn thing
0,nt try unless want spend money
1,game wont load
1,wont login sign facebook 
1,message couldnt find miss file kept pop
1,every since update cant log fix give higher rating
0,worth trouble
0,giant load dump
1,cant even get past sign stage play game
1,lost progress start beginning
1,special event also stink wont turn pay play achievement
1,installed requires file never downloads
0,joyed leave 5 star rating  update nt happenreverts
1,far new update never sold butterfly flutterbucks usually plenty  tho never completed event set
0,none business
1,one seems like every time time sensitive event game glitch wont let play
1,wont longer player ability returned
1,nt see 1  make flutterbucks harder get outside buy app 2  make egg lay cost somehow equal  fairer   balanced
0,rubbish update rubbish shit achaly
0,hate
0,awful update awful
0,update supposed make game better take away perk made awesome
1,issue try update flutter samsung s3 error  application install default install location
1,anyways  disappointed removed ability earn fb frog treat wont effective event go stick around
1,downloaded wont let play uninstalling cuz tell check internet connection everything else work phone oh well
1,keep tell cant reach mobage go mobage
0,guess   bug fix nt work     yallgonna fix game
0,promotion garbage nt even bother
1,latest update  lost previous progress start wont even log account allows
1,wont let sign facebook gmail account
1,lost progress wont play game
0,nt error  would rated 5
1,keep get error device used guest account cant sign game account
1,phone updated    lost progress rainforest growth
0,something wrong something
1,cant even play nt facebook please fix
0,game suck mobage suck penis
1,wouldnt even work sign
1,would love play reason wont let
1,forgets memory buy something go home screen nt
1,update order keep playing  wouldnt update uninstalled wont let reinstall
0,quit stupid game
1,tried download said virus something nt safe open
1,used love game  recently wont let login google account lost progress
1,run samsung galaxy s4 fine today  update flutter latest version turn locked completely
1,new update suck horrible want pay 2x 3x price lay egg like get fb anymore sell butterfly update
1,wont open
1,cant get old game  butterfly score 1200
1,bull lose flutter buck
0,nothing problem since update
1,wont waist money something erased
0,fuck game
0,hey stupid fuck asshole  give fuck butterfly baaaaack
1,played alot later game crashed progress load tonplay start
0,mention achieve anything game pay
1,even 50  flower nt seem work
1,great played everyday dedication game go play sudden get error message cant find file load fully basically wasted countless hour internet usage nothing
1,bad tablet freeze tablet      
1,take much time loading load 53 54 file say file nt found restarts load
1,app close lot love app would rated 5 glitch nt
0, please remove  least show nt made app purchase
0,really disappointed see negative feedback web site ignored devs
1,lately  deavtivated facebook account  barely cant even login flutter
1,wont connect facebook google play friend  facebook account already connected different flutter account
1,cool till lost phone got new phone lost game start
1,dont know  connect facebook butterfly gone
0,noticed game top grossing list  would likely better luck made virtual product affordable
1,luv game cant really play always crash
1,downloaded  wont start 
0,intro game main objective
1,since week ago cant access game
1,say error network tablet fully connected
0,suck
1,since last update game never open please fix
1,love game cant even play anymore cause force closed go back apps wont stay open longer 20sec plz fix asap
1,nt display friend  much tried troubleshoot issue cant fix
0,shame
1,actual game look amazing  wont let install
0,substantial way earn  flutterbucks  game  end spending real money level butterfly
1,ive play past week wont load
1,awful cant play unless u give personal info
1,would nt let access
1,love game extremely aggravated since new update longer load
0,highly agitated update game act crazy  uninstall none usual trick worked
0,low blow mobage
1,cant sell fully upgraded butterfly flutter buck anymore
1,new player may understand fuss complaint update  perspective  worst part update deceit tell u balance opportunity expand forest
1,wanted try  downloaded asks sign wont work
0,please listen many reporting problem doubt plenty others nt bothered mention issue sort hell uninstalling come back
1,uninstalled reinstalled hop see would fix problem  nt
1,updated n wont work mad  
0,installed game nt realize addicting would
1,cost expand go high fast  nt much
1,uninstall nt space redownloaded lost account even though signed facebook
1,love game used play every day  one day would nt get past loading screen
1,new update nt work  third time row
0,shame
1,asked refund never received really shitty business n fair paid got ripped
1,saved game google account cant open start beginning
1,conveniently spend money complete venus set  get  unable access mobage  response support  mobage folk
1,really enjoyed came held spend money could trust company finally  cant play anymore
1,today logged account nothing get information back
1,say connection internet
0,game pretty stupid
0,wrote email responded
1,spend 3 minute collect everything boring expansion expensive
0,nt want play game time
1,like cant even hardly regular gameplay without spend ton money
0,iove game keep happen im go get rid luckily nt pay wise id pissed
1,crash lot wont let attract say need reload still wont work mess time plz fix love game much plz fix
1,love butterfly thought pretty cool could nt log back
0,hated choice
1, 10 digital item cant touch seems quite steep
1,really like game  downloaded motor car factory played still nt recieve 50 mobacoin
1,password wrong
0,bore lame unfair
1,decided require mobage account play cant get past opening screen unless one
0,become annoy send butterfly complete mission get reward become utterly useless
1,really frustrated find people play flutter g cant add friend say install app already
1,tried connect google facebook let play next time go keep stay cant connect fb wont let
1,lost progress
0,winged kind
1,really nt want lose event butterfly
0,fun
1,cheaper storage spot expansion honeydew  eventually useless forest fully opened  much complete set past event 600fb lay enough egg
0,really wish guy would fix problem one favorite game
0,would lovely devs could acknowledge problem many u
1,work keep say reload try fix problem never
1,get 34th finished fail  file nt found 
1,game longer load connects  stay load screen
1,cant get since valentine event
1,lost progress start
0,nt appreciate opinion ing deleted
1,love game since wisp wont play
1,bought moba coin whatever called could buy flutter buck  took coin nt give flutter buck 
1,idk wat u fix bc rlly love game n upset cant play anymore
1,absolutely love app  give 3 star keep tell connect mobage facebook account
1,secondly every time purchase mobacoins flutterbucks  see flutterbucks purchase successful immediately get  unknown error  game reset  mobacoins gone nt get flutterbucks
1,either freeze force close  decide work leave game try get back either wont let play find flower wisos flower shop miss
0,way possible complete event without spend money matter long played strategy
0,thought guy got bigs fixed guess
1,unfortunately uninstalled   nt let log unconvinced log every time
1,last update cant log way  shape  form  fashion
1,say twig  sap  leaf   like use bc price expand increase exponentially  nt like
1,play game z1 android phone keep loop neverending cycle wont load file
1,inventory anywhere
1,tried update nexus7 wont let
1,tried reinstall wont work
1,whenever try use flower  wont let followed guide play  still nt work u one larger button easier use
1,travel area phone cant get service  search wifi lock
1,require wont sign install
0,horrible trust u cant get
0,many set completed hence need certain flower  get 10hrs mission
1,logged wont log back lost progress say google account already associated another flutter account
1,played daily wont log
0,emailed customer service got automated response nothing since
1,disappointed cant play anymore wont suggest anyone know
0,updated flutter baby bee  certain amount point flutterpedia  love game  baby bee cute
1,lost progress update 
1,soon downloaded onto motto g  would nt let play log face book account
1,wont download proper file
1,game wont loag keep say file found
1,notified guy problem credited 200  lost hundred since
0,said would fix nothing changed
1,clear cache  data reinstalling nt fixed
1,want get instalation  wont
1,untill try open today wouldnot let sign game got confused say different made im sad likely never play   fix
1,amazing game really need internet play  would better nt need internet check flutter
1,wished knew phone automatic update would never done update
1,carry butterfly almost year even paid thing whole sanctuary lost want start
1,cant get anywhere uninstalled four month ago know
1,cant open device
1,open much time start load file
0,really like game  would nt make start updated
1,achievement still lost butterfly
0,still nothing
0,love game terrible customer support
0,sent 3 email response
1,update  progress lost
1,keep say new game wont bring back old one
1,tried buy mobacoin received none reimbursed
1,love game cant stand reload 20 plus time play restart fone play problem hav
1,claim send password reset never
1,installed fine since also got alot new game nt enough space uninstalled game got 20 mb sd card reinstalled game say another acount turning turn back let play bit say got another account game etc
0,joke right  thought childrens game obviously since use facebook even play
1,wont work flower lost
0,stupid game girl
0,gon na tell blood red skipper worth 40 dollar would take buy mobage coin  buy flutter buck pay butterfly egg
1,heart break watch get upset lose butterfly
1,well never chance check cause everytime loaded said file miss try
1,loved game  say  file found  uninstalled reinstalled  still work
1,love game  say connected network cant connect mobage
0,bummed good game really lost interest
1,used honeydew upgrade forest 4 different time stupid game used honeydew nt upgrade
1,wont let collect pollen access help
0,  nt need wish like could play go
1,completely frozen wont even load progress wish would fix mine love game
1,nt go get flutterbucks hardly unless spend actual money get
0,guess greed consumes every develop team sooner later
0,game addictive relax nt need information run
1,would give five star nt internet connection
0,mobage  havent figured   e charge much
1,lost butterfly 
0,time patience nt care cant afford complete collection go
1,cant believe update advertised cheaper  everything us flutterbucks became way expensive
0,nt download unless want spend money
0,fix  many people upset
0,im put one star couldnt put lower
0,suck pollen
1,however definitely wont make iaps anytime soon since may removed  aka updated  next update
0,way go hope u get rich wont spend another penny
1,right update played one time past 3 day keep tell something wrong network nt anything wrong play every game except one one favorite
1,unlock territory cost way much hd  mention uncover one leaf  raise cost space  good concept unlock forest
0,happy unfortunately delete ap  
1,stuff expensive  cant finish specialty set u nt spend money  butterfly stuck foliage cant fuse  havr set available make
1,balance mean  crazy facebook permission  heart roll back 99 
1,full glitch wont work 
1,unintall reinstall still wont work
1,game automatically updated cant play keep say file miss keep try load miss file last 3 day
0, update 10914 able play day
0,nt want uninstall may nt fix problem soon
0,happy real money
0,help
1,charge wont work
1,lose day venus flower cause wont sign
1,game wont sync google account facebook nothing
1, update  require download game without erase old game start apparently  large game
1,still crash alot  load game error log facebook moobage account
1,wont sign correct  rather disconnect
1,im problem wont let log need help
0,love game nt fact every single thing go cost gazillion  flutter buck 
0,love game butterfly hate time
1,app cant save anything since reset progress every login
1,load say cant load certain file
0,nt want facebook game deleted
0,gone playstore update
0,give one try luck go uninstall good
1,game purchase pricey though game big open
0,longer 5 star
1,love game phone wont download keep get error 919 something like   please help download game   play flutter game time got shut could nt reload got upset nt know cant get flutter back phone
0,nothing special
1,log 2 separate device lost butterfly
1,keep restart load new file never load
1,really love game  logged cant log since
1,love game nt love lose progress able log
0,probably lot happier cost open new space nt increase quickly
1,downloaded today wont open
1,say downloading file give messege  file could found let try download
1,wont download
1,created account log saved phone tried log wont allow
1,player max butterfly get something special wont sell flutterbucks  coin
1,good would nt let skip access facebook
1,almost impossible get flutterbucks without spend 
1,said could nt connect mobage 
1,nt make upgraded butterfly worth flutter buck  think quit
0,bitch
1,able open flutter 48hrs keep say network unavailable
0,however nt mind spend money gon na enjoy cute little caterpillar fun butterfly turn
1,need butterfly storage room release new event 4 butterfly  enough room exist butterfly
1,crashing  wont load way  wont even open
1,problem update lost flutter buck 
0,go pay buy attract flower chance still get common
0,rebooted updated avail
1,let connect facebook account  keep say fb associated another flutter account
1,cant load need delete downdload
1,plus nt want ad people fb google plus send gift
0,make friend center nt lazy
1,love game randomly stop run lose progress
1,forgot password nt send
0,recommend game anyone
1,since last update cant log game
1,cant use butterfly ability special visit butterfly  even
1,cant play without facebook account
1,game mechanic wont work
1,used game phone awesome put tablet wont open fix give star used love game
1,pay get bonus need itemcoins badly ok practically force pay continue enjoy game  thank
0,happy play game  nt purchase sign anything like every game
1,good game every awhile reinstall file cant found
1,randomly erased progress matter account used
1,please fix wont let  logged
0,suck son spent lot time game
1,also  switched new phone cant get log account really upset
1,really difficult finish butterfly challenge  thing needed nt come time frame mot enough
1,lost flutterbucks
1,say miss file
1,level butterfly nt get flutter buck  get complete goal mission  please fix give 5 rating  really nt want uninstall game love  hard play get full credit level butterfly
1,waste time wont load app
1,almost butterfly said sorry ur progress lost deleted app nt want happen
1,game keep say trouble loading try fix  well day two  tried reinstalling 3 time  checked apps see running  turned wifi box device  reentered baclk
0,much better use internet
0,sorry uninstall
1,cant even play damn thing
0,witch
0,wisps suck as
1,love game kick alot lately go petal stop sends back phone screen nt get flutter buck end suck   three flutter buck keep glitching gon na stop playing
0,used love game past two day hated
0,way get back
0,look  substance
1,said problem connecting w fb account  course  deactivate 
1,file nt found
1,updated game now wont work
1,crap wont even let sign never got play
1,get new phone  logged game mobage lost progress
1,want chance finish limited set butterfly nt able play properly 2 day  
1,hv lost hard earn butterfly
1,uninstall game twice lost progress time
1,one fine day  lost link account progress lost
1,love game awesome wish someone could explain account maintenance mode cant get game
1,completed 11 butterfly game wont work
0,good game dont cheat user
1,lose game
1,help stuck started new update arraived updated cant play keep say
0,people like game u guy solve issue
1,loved game u made upgrade wont even start game keep sayin problem
0,support attempted contact
1,try uninstall reinstall method hopefully fix  nt work promise neither friend use app apps
1,still say file cant found reinstall game
1,since valentine day update cant log
1,sure  friend  crash frequently
1,lost everything
1,wont load last update game say miss file
1,started play last day sick bed spent real money lost
0,look forward visually pleasing game longterm term  real future
1,low level thing produce le time higher level one  healthy enough realize  incentive progress lost
1,also  impossible progress game without spend real   onetime occasional thing  continuous
1,longer load game
1,reset phone factory setting tried reload game via facebook said associated authorized would nt load
